,Days,5 Minute TimeStamp (Unix),5 Minute TimeStamp (Excel Reading),Sensor Value (Average of last 5),,Boris Bike TimeStamp (Unix),Boris Bike TimeStamp (Excel Readable),Number of Boris Bikes Available,
,,,,Lux Value,Normalized,,,Boris Bike Value,Normalized 
,,43836.04444,01:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.04792,01:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.05139,01:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.05486,01:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.05833,01:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.06181,01:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.06528,01:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.06875,01:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.07222,01:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.07569,01:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.07917,01:54:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.08264,01:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.08611,02:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.08958,02:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.09306,02:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.09653,02:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.1,02:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.10347,02:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.10694,02:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.11042,02:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.11389,02:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.11736,02:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.12083,02:54:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.12431,02:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.12778,03:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.13125,03:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.13472,03:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.13819,03:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.14167,03:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.14514,03:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.14861,03:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.15208,03:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.15556,03:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.15903,03:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.1625,03:54:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.16597,03:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.16944,04:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.17292,04:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.17639,04:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.17986,04:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.18333,04:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.18681,04:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.19028,04:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.19375,04:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.19722,04:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.20069,04:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.20417,04:54:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.20764,04:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.21111,05:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.21458,05:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.21806,05:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.22153,05:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.225,05:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.22847,05:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.23194,05:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.23542,05:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.23889,05:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.24236,05:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.24583,05:54:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.24931,05:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.25278,06:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.25625,06:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.25972,06:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.26319,06:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.26667,06:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.27014,06:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.27361,06:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.27708,06:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.28056,06:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.28403,06:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.2875,06:54:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.29097,06:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.29444,07:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.29792,07:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.30139,07:14:00,04:48:00,-0.44914127,25569,00:00:00,,-1.591891177
,,43836.30486,07:19:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.30833,07:24:00,04:48:00,-0.448098767,25569.00003,00:00:02,,-1.591891177
,,43836.31181,07:29:00,14:24:00,-0.447890267,25569.00003,00:00:03,,-1.591891177
,,43836.31528,07:34:00,19:12:00,-0.447786016,25569.00003,00:00:03,,-1.591891177
,,43836.31875,07:39:00,14:24:00,-0.446847764,25569.00005,00:00:05,,-1.591891177
,,43836.32222,07:44:00,00:00:00,-0.445075509,25569.00009,00:00:08,,-1.591891177
,,43836.32569,07:49:00,04:48:00,-0.442365002,25569.00015,00:00:13,,-1.591891177
,,43836.32917,07:54:00,19:12:00,-0.437360989,25569.00026,00:00:23,,-1.591891177
,,43836.33264,07:59:00,09:36:00,-0.429229467,25569.00044,00:00:38,,-1.591891177
,,43836.33611,08:04:00,19:12:00,-0.420159693,25569.00065,00:00:56,,-1.591891177
,,43836.33958,08:09:00,19:12:00,-0.406607157,25569.00095,00:01:22,,-1.591891177
,,43836.34306,08:14:00,14:24:00,-0.387946357,25569.00136,00:01:58,,-1.591891177
,,43836.34653,08:19:00,14:24:00,-0.360841285,25569.00196,00:02:50,,-1.591891177
,,43836.35,08:24:00,09:36:00,-0.340616731,25569.00241,00:03:28,,-1.591891177
,,43836.35347,08:29:00,19:12:00,-0.316430666,25569.00295,00:04:15,,-1.591891177
,,43836.35694,08:34:00,04:48:00,-0.288074591,25569.00358,00:05:09,,-1.591891177
,,43836.36042,08:39:00,04:48:00,-0.25784201,25569.00425,00:06:07,,-1.591891177
,,43836.36389,08:44:00,19:12:00,-0.234072947,25569.00478,00:06:53,,-1.591891177
,,43836.36736,08:49:00,04:48:00,-0.207280625,25569.00537,00:07:44,,-1.591891177
,,43836.37083,08:54:00,14:24:00,-0.167978271,25569.00625,00:09:00,,-1.591891177
,,43836.37431,08:59:00,00:00:00,-0.114602128,25569.00743,00:10:42,,-1.591891177
,,43836.37778,09:04:00,09:36:00,-0.050800958,25569.00885,00:12:44,,-1.591891177
,,43836.38125,09:09:00,04:48:00,0.004347439,25569.01007,00:14:30,,-1.591891177
,,43836.38472,09:14:00,00:00:00,-0.014521861,25569.00965,00:13:54,,-1.591891177
,,43836.38819,09:19:00,00:00:00,-0.011915604,25569.00971,00:13:59,,-1.591891177
,,43836.39167,09:24:00,04:48:00,0.045526299,25569.01099,00:15:49,,-1.591891177
,,43836.39514,09:29:00,19:12:00,0.088581663,25569.01194,00:17:12,,-1.591891177
,,43836.39861,09:34:00,09:36:00,0.145710816,25569.01321,00:19:01,,-1.591891177
,,43836.40208,09:39:00,19:12:00,0.166248121,25569.01367,00:19:41,,-1.591891177
,,43836.40556,09:44:00,19:12:00,0.179800657,25569.01397,00:20:07,,-1.591891177
,,43836.40903,09:49:00,14:24:00,0.175005144,25569.01386,00:19:58,,-1.591891177
,,43836.4125,09:54:00,00:00:00,0.13976855,25569.01308,00:18:50,,-1.591891177
,,43836.41597,09:59:00,09:36:00,0.080033141,25569.01175,00:16:55,,-1.591891177
,,43836.41944,10:04:00,19:12:00,0.08336915,25569.01183,00:17:02,,-1.591891177
,,43836.42292,10:09:00,19:12:00,0.068252859,25569.01149,00:16:33,,-1.591891177
,,43836.42639,10:14:00,09:36:00,0.036769275,25569.01079,00:15:32,,-1.591891177
,,43836.42986,10:19:00,00:00:00,0.072005869,25569.01157,00:16:40,,-1.591891177
,,43836.43333,10:24:00,09:36:00,0.106616962,25569.01234,00:17:46,,-1.591891177
,,43836.43681,10:29:00,09:36:00,0.168124626,25569.01371,00:19:44,,-1.591891177
,,43836.44028,10:34:00,09:36:00,0.352126366,25569.01779,00:25:37,,-1.591891177
,,43836.44375,10:39:00,00:00:00,0.450434378,25569.01998,00:28:46,,-1.591891177
,,43836.44722,10:44:00,14:24:00,0.635270121,25569.02408,00:34:41,,-1.591891177
,,43836.45069,10:49:00,19:12:00,1.113883147,25569.03471,00:49:59,,-1.591891177
,,43836.45417,10:54:00,04:48:00,1.616577987,25569.04587,01:06:03,,-1.591891177
,,43836.45764,10:59:00,14:24:00,1.913378528,25569.05246,01:15:33,,-1.591891177
,,43836.46111,11:04:00,00:00:00,1.737404059,25569.04855,01:09:55,,-1.591891177
,,43836.46458,11:09:00,14:24:00,1.794533212,25569.04982,01:11:45,,-1.591891177
,,43836.46806,11:14:00,04:48:00,1.770868399,25569.0493,01:10:59,,-1.591891177
,,43836.47153,11:19:00,14:24:00,2.010852538,25569.05463,01:18:40,,-1.591891177
,,43836.475,11:24:00,14:24:00,1.828935803,25569.05059,01:12:51,,-1.591891177
,,43836.47847,11:29:00,09:36:00,2.106137292,25569.05674,01:21:42,,-1.591891177
,,43836.48194,11:34:00,14:24:00,1.826850798,25569.05054,01:12:47,,-1.591891177
,,43836.48542,11:39:00,04:48:00,1.750018343,25569.04883,01:10:19,,-1.591891177
,,43836.48889,11:44:00,09:36:00,1.874701675,25569.0516,01:14:18,,-1.591891177
,,43836.49236,11:49:00,00:00:00,1.635760038,25569.0463,01:06:40,,-1.591891177
,,43836.49583,11:54:00,09:36:00,1.554653322,25569.0445,01:04:04,,-1.591891177
,,43836.49931,11:59:00,04:48:00,1.542039038,25569.04422,01:03:40,,-1.591891177
,,43836.50278,12:04:00,14:24:00,1.766385637,25569.0492,01:10:51,,-1.591891177
,,43836.50625,12:09:00,09:36:00,1.562993344,25569.04468,01:04:20,,-1.591891177
,,43836.50972,12:14:00,14:24:00,1.423923474,25569.04159,00:59:54,,-1.591891177
,,43836.51319,12:19:00,04:48:00,1.901181246,25569.05219,01:15:09,,-1.591891177
,,43836.51667,12:24:00,04:48:00,1.716137003,25569.04808,01:09:14,,-1.591891177
,,43836.52014,12:29:00,04:48:00,1.754709605,25569.04894,01:10:28,,-1.591891177
,,43836.52361,12:34:00,04:48:00,1.948093871,25569.05323,01:16:39,,-1.591891177
,,43836.52708,12:39:00,14:24:00,1.908166015,25569.05234,01:15:23,,-1.591891177
,,43836.53056,12:44:00,14:24:00,1.943089858,25569.05312,01:16:30,,-1.591891177
,,43836.53403,12:49:00,09:36:00,1.919529295,25569.0526,01:15:44,,-1.591891177
,,43836.5375,12:54:00,09:36:00,1.916401787,25569.05253,01:15:38,,-1.591891177
,,43836.54097,12:59:00,04:48:00,1.894926229,25569.05205,01:14:57,,-1.591891177
,,43836.54444,13:04:00,09:36:00,1.724060024,25569.04826,01:09:29,,-1.591891177
,,43836.54792,13:09:00,19:12:00,1.821742534,25569.05043,01:12:37,,-1.591891177
,,43836.55139,13:14:00,19:12:00,1.681004659,25569.0473,01:08:07,,-1.591891177
,,43836.55486,13:19:00,04:48:00,1.818823526,25569.05036,01:12:31,,-1.591891177
,,43836.55833,13:24:00,00:00:00,1.294861629,25569.03873,00:55:46,,-1.591891177
,,43836.56181,13:29:00,09:36:00,1.189256098,25569.03638,00:52:23,,-1.591891177
,,43836.56528,13:34:00,00:00:00,1.129103688,25569.03505,00:50:28,,-1.591891177
,,43836.56875,13:39:00,19:12:00,1.183209582,25569.03625,00:52:12,,-1.591891177
,,43836.57222,13:44:00,04:48:00,1.439873766,25569.04195,01:00:24,,-1.591891177
,,43836.57569,13:49:00,09:36:00,1.702167465,25569.04777,01:08:47,,-1.591891177
,,43836.57917,13:54:00,19:12:00,1.335414988,25569.03963,00:57:04,,-1.591891177
,,43836.58264,13:59:00,00:00:00,0.864307982,25569.02917,00:42:00,,-1.591891177
,,43836.58611,14:04:00,14:24:00,0.940723435,25569.03086,00:44:27,,-1.591891177
,,43836.58958,14:09:00,14:24:00,0.945935949,25569.03098,00:44:37,,-1.591891177
,,43836.59306,14:14:00,00:00:00,0.986280807,25569.03188,00:45:54,,-1.591891177
,,43836.59653,14:19:00,14:24:00,0.96105224,25569.03131,00:45:06,,-1.591891177
,,43836.6,14:24:00,14:24:00,1.00640111,25569.03232,00:46:33,,-1.591891177
,,43836.60347,14:29:00,00:00:00,1.004003354,25569.03227,00:46:28,,-1.591891177
,,43836.60694,14:34:00,00:00:00,0.985759555,25569.03186,00:45:53,,-1.591891177
,,43836.61042,14:39:00,19:12:00,0.917892624,25569.03036,00:43:43,,-1.591891177
,,43836.61389,14:44:00,00:00:00,0.836681658,25569.02855,00:41:07,,-1.591891177
,,43836.61736,14:49:00,09:36:00,0.708662317,25569.02571,00:37:01,,-1.591891177
,,43836.62083,14:54:00,19:12:00,0.624949343,25569.02385,00:34:21,,-1.591891177
,,43836.62431,14:59:00,19:12:00,0.573866707,25569.02272,00:32:43,,-1.591891177
,,43836.62778,15:04:00,09:36:00,0.414676533,25569.01918,00:27:37,,-1.591891177
,,43836.63125,15:09:00,19:12:00,0.260594622,25569.01576,00:22:42,,-1.591891177
,,43836.63472,15:14:00,04:48:00,0.097651438,25569.01214,00:17:29,,-1.591891177
,,43836.63819,15:19:00,09:36:00,-0.018483372,25569.00956,00:13:46,,-1.591891177
,,43836.64167,15:24:00,09:36:00,-0.045588444,25569.00896,00:12:54,,-1.591891177
,,43836.64514,15:29:00,04:48:00,-0.094169074,25569.00788,00:11:21,,-1.591891177
,,43836.64861,15:34:00,09:36:00,-0.17538004,25569.00608,00:08:45,,-1.591891177
,,43836.65208,15:39:00,14:24:00,-0.253463498,25569.00435,00:06:16,,-1.591891177
,,43836.65556,15:44:00,04:48:00,-0.331859707,25569.00261,00:03:45,,-1.591891177
,,43836.65903,15:49:00,09:36:00,-0.367200552,25569.00182,00:02:37,,-1.591891177
,,43836.6625,15:54:00,14:24:00,-0.386903854,25569.00138,00:02:00,,-1.591891177
,,43836.66597,15:59:00,00:00:00,-0.40024789,25569.00109,00:01:34,,-1.591891177
,,43836.66944,16:04:00,19:12:00,-0.407128408,25569.00094,00:01:21,,-1.591891177
,,43836.67292,16:09:00,14:24:00,-0.406711407,25569.00094,00:01:22,,-1.591891177
,,43836.67639,16:14:00,19:12:00,-0.409213414,25569.00089,00:01:17,,-1.591891177
,,43836.67986,16:19:00,14:24:00,-0.419742692,25569.00066,00:00:57,,-1.591891177
,,43836.68333,16:24:00,00:00:00,-0.431001722,25569.00041,00:00:35,,-1.591891177
,,43836.68681,16:29:00,00:00:00,-0.440384247,25569.0002,00:00:17,,-1.591891177
,,43836.69028,16:34:00,00:00:00,-0.444554258,25569.0001,00:00:09,,-1.591891177
,,43836.69375,16:39:00,00:00:00,-0.446639263,25569.00006,00:00:05,,-1.591891177
,,43836.69722,16:44:00,19:12:00,-0.447786016,25569.00003,00:00:03,,-1.591891177
,,43836.70069,16:49:00,19:12:00,-0.448307268,25569.00002,00:00:02,,-1.591891177
,,43836.70417,16:54:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.70764,16:59:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.71111,17:04:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.71458,17:09:00,04:48:00,-0.448620019,25569.00001,00:00:01,,-1.591891177
,,43836.71806,17:14:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.72153,17:19:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.725,17:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.73194,17:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.73542,17:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.73889,17:44:00,04:48:00,-0.44914127,25569,00:00:00,,-1.591891177
,,43836.74236,17:49:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.74583,17:54:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.74931,17:59:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.75278,18:04:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.75625,18:09:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.75972,18:14:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.76319,18:19:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.76667,18:24:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.77014,18:29:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.77361,18:34:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.77708,18:39:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.78056,18:44:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.78403,18:49:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.7875,18:54:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.79097,18:59:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.79444,19:04:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.79792,19:09:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.80139,19:14:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.80486,19:19:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.80833,19:24:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.81181,19:29:00,19:12:00,-0.448828519,25569.00001,00:00:01,,-1.591891177
,,43836.81528,19:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.81875,19:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.82222,19:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.82569,19:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.82917,19:54:00,04:48:00,-0.44914127,25569,00:00:00,,-1.591891177
,,43836.83264,19:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.83611,20:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.83958,20:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.84306,20:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.84653,20:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.85,20:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.85347,20:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.85694,20:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.86042,20:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.86389,20:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.86736,20:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.87083,20:54:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.87431,20:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.87778,21:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.88125,21:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.88472,21:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.88819,21:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.89167,21:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.89514,21:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.89861,21:34:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.90208,21:39:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.90556,21:44:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.90903,21:49:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.9125,21:54:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.91597,21:59:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.91944,22:04:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.92292,22:09:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.92639,22:14:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.92986,22:19:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.93333,22:24:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.93681,22:29:00,00:00:00,-0.44924552,25569,00:00:00,,-1.591891177
,,43836.94028,22:34:00,19:12:00,-0.448828519,25569.00001,00:00:01,,-1.591891177
,,43836.94375,22:39:00,19:12:00,-0.448828519,25569.00001,00:00:01,,-1.591891177
,,43836.94722,22:44:00,19:12:00,-0.448828519,25569.00001,00:00:01,,-1.591891177
,,43836.95069,22:49:00,14:24:00,-0.44893277,25569.00001,00:00:01,,-1.591891177
,,43836.95417,22:54:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.95764,22:59:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.96111,23:04:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.96458,23:09:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.96806,23:14:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.97153,23:19:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.975,23:24:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.97847,23:29:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.98194,23:34:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.98542,23:39:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.98889,23:44:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
,,43836.99236,23:49:00,00:00:00,-0.448724269,25569.00001,00:00:01,,-1.591891177
